chr	start	end	name	TargetGene	TargetGeneTSS	CellType	ABC.Score
chr8	86848209	86848709	intergenic|chr8:86848209-86848709	RMDN1	87521009		0.029216
chr8	86848803	86849470	intergenic|chr8:86848803-86849470	RMDN1	87521009		0.010557
chr8	86868176	86868977	intergenic|chr8:86868176-86868977	RMDN1	87521009		0.010870
chr8	86933555	86934372	intergenic|chr8:86933555-86934372	RMDN1	87521009		0.010296
chr8	86986124	86987372	intergenic|chr8:86986124-86987372	RMDN1	87521009		0.010559
chr8	87403215	87404334	genic|chr8:87403215-87404334	RMDN1	87521009		0.017307
chr8	91682391	91683812	intergenic|chr8:91682391-91683812	TMEM67	94767071		0.023414
chr8	95654440	95655041	genic|chr8:95654440-95655041	ESRP1	95653363		0.227522
chr8	95825627	95826127	intergenic|chr8:95825627-95826127	INTS8	95835517		0.022882
chr8	95963930	95964774	intergenic|chr8:95963930-95964774	NDUFAF6	96037213		0.064335
chr8	96146471	96147219	genic|chr8:96146471-96147219	PLEKHF2	96145948		0.073133
chr8	97176494	97176994	intergenic|chr8:97176494-97176994	GDF6	97173020		0.045735
chr8	97264828	97265536	genic|chr8:97264828-97265536	MTERF3	97273841		0.010987
chr8	97321050	97322066	genic|chr8:97321050-97322066	MTERF3	97273841		0.021897
chr8	97321050	97322066	genic|chr8:97321050-97322066	MATN2	98881248		0.013116
chr8	98244017	98245248	genic|chr8:98244017-98245248	FBXO43	101158099		0.021024
chr8	98879837	98880337	intergenic|chr8:98879837-98880337	MATN2	98881248		0.038685
chr8	99181971	99182850	intergenic|chr8:99181971-99182850	OSR2	99956630		0.020445
chr8	99370254	99370754	intergenic|chr8:99370254-99370754	NIPAL2	99306621		0.015317
chr8	99394718	99395763	intergenic|chr8:99394718-99395763	NIPAL2	99306621		0.030717
chr8	99439915	99440415	genic|chr8:99439915-99440415	KCNS2	99439249		0.146324
chr8	99957344	99957844	genic|chr8:99957344-99957844	OSR2	99956630		0.190961
chr8	101321414	101322876	intergenic|chr8:101321414-101322876	COX6C	100906242		0.011217
chr8	101321414	101322876	intergenic|chr8:101321414-101322876	RGS22	101118344		0.013562
chr8	101321414	101322876	intergenic|chr8:101321414-101322876	FBXO43	101158099		0.012485
chr8	101321414	101322876	intergenic|chr8:101321414-101322876	SPAG1	101170562		0.012119
chr8	101321414	101322876	intergenic|chr8:101321414-101322876	SNX31	101661893		0.015071
chr8	101321414	101322876	intergenic|chr8:101321414-101322876	FLJ42969	102064281		0.016311
chr8	101522101	101522962	intergenic|chr8:101522101-101522962	FBXO43	101158099		0.016413
chr8	101522101	101522962	intergenic|chr8:101522101-101522962	SNX31	101661893		0.013318
chr8	101576137	101576637	intergenic|chr8:101576137-101576637	ANKRD46	101572014		0.018266
chr8	101679688	101680188	intergenic|chr8:101679688-101680188	RGS22	101118344		0.019448
chr8	101679688	101680188	intergenic|chr8:101679688-101680188	FBXO43	101158099		0.014862
chr8	101732745	101733399	genic|chr8:101732745-101733399	FBXO43	101158099		0.017966
chr8	101732745	101733399	genic|chr8:101732745-101733399	PABPC1	101734315		0.123821
chr8	101770719	101771219	intergenic|chr8:101770719-101771219	FLJ42969	102064281		0.010675
chr8	101821621	101822539	intergenic|chr8:101821621-101822539	PABPC1	101734315		0.011630
chr8	102166912	102168229	intergenic|chr8:102166912-102168229	FLJ42969	102064281		0.010510
chr8	102772197	102773850	genic|chr8:102772197-102773850	SNX31	101661893		0.012068
chr8	102772197	102773850	genic|chr8:102772197-102773850	FLJ42969	102064281		0.014316
chr8	102772197	102773850	genic|chr8:102772197-102773850	KLF10	103666192		0.020233
chr8	102772197	102773850	genic|chr8:102772197-102773850	BAALC	104152920		0.010094
chr8	103667550	103668954	intergenic|chr8:103667550-103668954	SNX31	101661893		0.012401
chr8	103667550	103668954	intergenic|chr8:103667550-103668954	FLJ42969	102064281		0.016307
chr8	103667550	103668954	intergenic|chr8:103667550-103668954	NCALD	103136562		0.010043
chr8	103667550	103668954	intergenic|chr8:103667550-103668954	ATP6V1C1	104033247		0.014793
chr8	103667550	103668954	intergenic|chr8:103667550-103668954	BAALC	104152920		0.022951
chr8	103667550	103668954	intergenic|chr8:103667550-103668954	BAALC-AS2	104153570		0.013502
chr8	103667550	103668954	intergenic|chr8:103667550-103668954	FZD6	104311058		0.017862
chr8	103667550	103668954	intergenic|chr8:103667550-103668954	DCAF13	104426941		0.016231
chr8	103667550	103668954	intergenic|chr8:103667550-103668954	DPYS	105479277		0.018929
chr8	103822546	103823655	intergenic|chr8:103822546-103823655	KLF10	103666192		0.030291
chr8	103822546	103823655	intergenic|chr8:103822546-103823655	ATP6V1C1	104033247		0.043043
chr8	103822546	103823655	intergenic|chr8:103822546-103823655	BAALC	104152920		0.010679
chr8	104117205	104119089	intergenic|chr8:104117205-104119089	BAALC	104152920		0.010596
chr8	104117205	104119089	intergenic|chr8:104117205-104119089	BAALC-AS2	104153570		0.055896
chr8	104117205	104119089	intergenic|chr8:104117205-104119089	DPYS	105479277		0.011204
chr8	104123630	104124130	intergenic|chr8:104123630-104124130	DPYS	105479277		0.010259
chr8	105743315	105743815	intergenic|chr8:105743315-105743815	DPYS	105479277		0.010726
chr8	107283022	107283970	genic|chr8:107283022-107283970	OXR1	107282405		0.133984
chr8	109094077	109094577	genic|chr8:109094077-109094577	RSPO2	109095913		0.144200
chr8	114444620	114445286	genic|chr8:114444620-114445286	UTP23	117778741		0.015179
chr8	119724571	119725071	genic|chr8:119724571-119725071	DSCC1	120868170		0.013737
chr8	119971000	119971500	intergenic|chr8:119971000-119971500	TNFRSF11B	119964383		0.055288
chr8	120614550	120615900	genic|chr8:120614550-120615900	TNFRSF11B	119964383		0.010728
chr8	120614550	120615900	genic|chr8:120614550-120615900	MAL2	120220609		0.011045
chr8	120614550	120615900	genic|chr8:120614550-120615900	TAF2	120845074		0.010695
chr8	120743867	120744479	genic|chr8:120743867-120744479	TAF2	120845074		0.015116
chr8	120779491	120780414	genic|chr8:120779491-120780414	LINC01151	123706345		0.023870
chr8	120879094	120879788	intergenic|chr8:120879094-120879788	DSCC1	120868170		0.010271
chr8	121085393	121085893	intergenic|chr8:121085393-121085893	MTBP	121457637		0.011731
chr8	121085393	121085893	intergenic|chr8:121085393-121085893	MRPL13	121457647		0.011731
chr8	121823054	121823754	genic|chr8:121823054-121823754	SNTB1	121824309		0.147629
chr8	123671306	123672105	intergenic|chr8:123671306-123672105	LINC01151	123706345		0.014724
chr8	123685634	123686300	genic|chr8:123685634-123686300	LINC01151	123706345		0.035442
chr8	123792111	123793349	intergenic|chr8:123792111-123793349	ZHX2	123793900		0.363443
chr8	124169076	124170600	intergenic|chr8:124169076-124170600	LINC01151	123706345		0.065410
chr8	124169076	124170600	intergenic|chr8:124169076-124170600	TBC1D31	124084919		0.013218
chr8	124169076	124170600	intergenic|chr8:124169076-124170600	TRMT12	125463047		0.010213
chr8	124247746	124248719	genic|chr8:124247746-124248719	LINC01151	123706345		0.011817
chr8	124247746	124248719	genic|chr8:124247746-124248719	TBC1D31	124084919		0.012122
chr8	124247746	124248719	genic|chr8:124247746-124248719	ZHX1-C8orf76	124286727		0.054254
chr8	124247746	124248719	genic|chr8:124247746-124248719	ZHX1	124286727		0.054254
chr8	124248862	124249362	genic|chr8:124248862-124249362	C8orf76	124253638		0.021170
chr8	124407428	124407928	genic|chr8:124407428-124407928	ATAD2	124408705		0.072849
chr8	124518583	124519083	genic|chr8:124518583-124519083	C8orf76	124253638		0.011220
chr8	124529110	124529761	genic|chr8:124529110-124529761	MTBP	121457637		0.015754
chr8	124529110	124529761	genic|chr8:124529110-124529761	MRPL13	121457647		0.015754
chr8	124544071	124544571	genic|chr8:124544071-124544571	FBXO32	124553493		0.032466
chr8	125452483	125452983	intergenic|chr8:125452483-125452983	TRMT12	125463047		0.013628
chr8	125488359	125488859	genic|chr8:125488359-125488859	RNF139	125487007		0.015671
chr8	125699531	125700504	genic|chr8:125699531-125700504	WASHC5	126104061		0.033950
chr8	125699531	125700504	genic|chr8:125699531-125700504	NSMCE2	126104082		0.033950
chr8	127435094	127437114	intergenic|chr8:127435094-127437114	TRMT12	125463047		0.010113
chr8	127435094	127437114	intergenic|chr8:127435094-127437114	WASHC5	126104061		0.011251
chr8	127435094	127437114	intergenic|chr8:127435094-127437114	NSMCE2	126104082		0.011251
chr8	127567656	127569326	genic|chr8:127567656-127569326	FAM84B	127570711		0.014314
chr8	128821552	128822997	genic|chr8:128821552-128822997	PVT1	128806778		0.012047
chr8	128831949	128832910	genic|chr8:128831949-128832910	PVT1	128806778		0.032983
chr8	132049088	132049588	genic|chr8:132049088-132049588	ADCY8	132052835		0.012882
chr8	133804618	133805684	genic|chr8:133804618-133805684	PHF20L1	133787603		0.071146
chr8	134308125	134308977	genic|chr8:134308125-134308977	NDRG1	134309547		0.141655
chr8	134584748	134585516	intergenic|chr8:134584748-134585516	ST3GAL1	134584183		0.300379
chr8	135468470	135470207	intergenic|chr8:135468470-135470207	LRRC6	133687863		0.018560
chr8	135703451	135703951	genic|chr8:135703451-135703951	ZFAT	135725292		0.022964
chr8	135746858	135747358	intergenic|chr8:135746858-135747358	ZFAT	135725292		0.016210
chr8	141473796	141475207	intergenic|chr8:141473796-141475207	TRAPPC9	141467861		0.022308
chr8	141473796	141475207	intergenic|chr8:141473796-141475207	CHRAC1	141521396		0.021669
chr8	141473796	141475207	intergenic|chr8:141473796-141475207	SLC45A4	142238673		0.015936
chr8	141473796	141475207	intergenic|chr8:141473796-141475207	GPR20	142377365		0.014481
chr8	141473796	141475207	intergenic|chr8:141473796-141475207	PTP4A3	142431487		0.016091
chr8	141473796	141475207	intergenic|chr8:141473796-141475207	MROH5	142517330		0.014566
chr8	141931065	141931565	genic|chr8:141931065-141931565	MINCR	144363870		0.010699
chr8	142139487	142139987	genic|chr8:142139487-142139987	DENND3	142138719		0.058431
chr8	142356717	142357452	intergenic|chr8:142356717-142357452	PTP4A3	142431487		0.014912
chr8	142368508	142369964	genic|chr8:142368508-142369964	GPR20	142377365		0.033102
chr8	142517976	142518845	intergenic|chr8:142517976-142518845	MROH5	142517330		0.186304
chr8	142576728	142577492	intergenic|chr8:142576728-142577492	GPR20	142377365		0.017970
chr8	143485159	143485659	intergenic|chr8:143485159-143485659	TSNARE1	143484610		0.120430
chr8	143528783	143529283	intergenic|chr8:143528783-143529283	TSNARE1	143484610		0.010663
chr8	143820026	143821247	intergenic|chr8:143820026-143821247	LYNX1	143859264		0.015759
chr8	143863841	143864341	intergenic|chr8:143863841-143864341	LYNX1	143859264		0.032575
chr8	143863841	143864341	intergenic|chr8:143863841-143864341	MINCR	144363870		0.014958
chr8	143897584	143898181	intergenic|chr8:143897584-143898181	GPR20	142377365		0.011070
chr8	144110631	144111131	intergenic|chr8:144110631-144111131	MINCR	144363870		0.010046
chr8	144176230	144176984	intergenic|chr8:144176230-144176984	PTP4A3	142431487		0.022410
chr8	144267466	144267966	intergenic|chr8:144267466-144267966	LY6H	144241457		0.016001
chr8	144309503	144310003	intergenic|chr8:144309503-144310003	GPIHBP1	144295067		0.041145
chr8	144371154	144371929	intergenic|chr8:144371154-144371929	MINCR	144363870		0.016408
chr8	144465688	144466412	genic|chr8:144465688-144466412	RHPN1	144451024		0.010608
chr8	144466978	144468441	intergenic|chr8:144466978-144468441	LOC105375800	144842678		0.019083
chr8	144614216	144615276	genic|chr8:144614216-144615276	LINC00051	143279716		0.018338
chr8	144614216	144615276	genic|chr8:144614216-144615276	EEF1D	144679845		0.011610
chr8	144650564	144652023	genic|chr8:144650564-144652023	GSDMD	144640476		0.066882
chr8	144650564	144652023	genic|chr8:144650564-144652023	MROH6	144654928		0.187871
chr8	144653645	144654145	genic|chr8:144653645-144654145	MROH6	144654928		0.138479
chr8	144717444	144718767	intergenic|chr8:144717444-144718767	FAM83H	144815914		0.016035
chr8	144905056	144906507	genic|chr8:144905056-144906507	LY6K	143781528		0.011368
chr8	144905056	144906507	genic|chr8:144905056-144906507	LOC100133669	144099807		0.010795
chr8	144905056	144906507	genic|chr8:144905056-144906507	LY6E	144099901		0.010795
chr8	144905056	144906507	genic|chr8:144905056-144906507	LY6H	144241457		0.012268
chr8	144905056	144906507	genic|chr8:144905056-144906507	GPIHBP1	144295067		0.014671
chr8	144905056	144906507	genic|chr8:144905056-144906507	GLI4	144349606		0.012069
chr8	144905056	144906507	genic|chr8:144905056-144906507	MINCR	144363870		0.010802
chr8	144905056	144906507	genic|chr8:144905056-144906507	RHPN1	144451024		0.042916
chr8	144905056	144906507	genic|chr8:144905056-144906507	GSDMD	144640476		0.010726
chr8	144905056	144906507	genic|chr8:144905056-144906507	LOC101928160	144790220		0.013356
chr8	144905056	144906507	genic|chr8:144905056-144906507	CCDC166	144790279		0.013356
chr8	144905056	144906507	genic|chr8:144905056-144906507	LOC105375800	144842678		0.012154
chr8	144905056	144906507	genic|chr8:144905056-144906507	SCRIB	144897549		0.321375
chr8	144905056	144906507	genic|chr8:144905056-144906507	PUF60	144911556		0.058045
chr8	144905056	144906507	genic|chr8:144905056-144906507	PARP10	145060639		0.013596
chr8	144905056	144906507	genic|chr8:144905056-144906507	TMEM249	145578591		0.012220
chr8	144905056	144906507	genic|chr8:144905056-144906507	SLC39A4	145641917		0.014885
chr8	144905056	144906507	genic|chr8:144905056-144906507	TONSL-AS1	145660550		0.014229
chr8	144905056	144906507	genic|chr8:144905056-144906507	FOXH1	145701718		0.012690
chr8	144905056	144906507	genic|chr8:144905056-144906507	ZNF16	146176274		0.012263
chr8	144905056	144906507	genic|chr8:144905056-144906507	C8orf33	146277823		0.010519
chr8	144918316	144919296	genic|chr8:144918316-144919296	SCRIB	144897549		0.031705
chr8	144918316	144919296	genic|chr8:144918316-144919296	NRBP2	144923146		0.025602
chr8	144935098	144936076	intergenic|chr8:144935098-144936076	EPPK1	144952632		0.026086
chr8	144935098	144936076	intergenic|chr8:144935098-144936076	PARP10	145060639		0.018343
chr8	145013570	145014070	genic|chr8:145013570-145014070	PLEC	145050913		0.013542
chr8	145017753	145018531	genic|chr8:145017753-145018531	PARP10	145060639		0.012584
chr8	145025873	145028272	genic|chr8:145025873-145028272	SLC45A4	142238673		0.010225
chr8	145025873	145028272	genic|chr8:145025873-145028272	PTP4A3	142431487		0.010988
chr8	145025873	145028272	genic|chr8:145025873-145028272	MROH5	142517330		0.010623
chr8	145025873	145028272	genic|chr8:145025873-145028272	LINC00051	143279716		0.010870
chr8	145025873	145028272	genic|chr8:145025873-145028272	JRK	143751412		0.010812
chr8	145025873	145028272	genic|chr8:145025873-145028272	LY6K	143781528		0.016851
chr8	145025873	145028272	genic|chr8:145025873-145028272	LYNX1	143859264		0.014247
chr8	145025873	145028272	genic|chr8:145025873-145028272	LOC100133669	144099807		0.017492
chr8	145025873	145028272	genic|chr8:145025873-145028272	LY6E	144099901		0.017492
chr8	145025873	145028272	genic|chr8:145025873-145028272	LY6H	144241457		0.019879
chr8	145025873	145028272	genic|chr8:145025873-145028272	GPIHBP1	144295067		0.023774
chr8	145025873	145028272	genic|chr8:145025873-145028272	GLI4	144349606		0.019558
chr8	145025873	145028272	genic|chr8:145025873-145028272	MINCR	144363870		0.017505
chr8	145025873	145028272	genic|chr8:145025873-145028272	ZNF696	144373558		0.010122
chr8	145025873	145028272	genic|chr8:145025873-145028272	MAFA	144512602		0.012175
chr8	145025873	145028272	genic|chr8:145025873-145028272	ZC3H3	144623620		0.011870
chr8	145025873	145028272	genic|chr8:145025873-145028272	GSDMD	144640476		0.017380
chr8	145025873	145028272	genic|chr8:145025873-145028272	MROH6	144654928		0.015226
chr8	145025873	145028272	genic|chr8:145025873-145028272	NAPRT	144660521		0.015757
chr8	145025873	145028272	genic|chr8:145025873-145028272	TIGD5	144680073		0.011246
chr8	145025873	145028272	genic|chr8:145025873-145028272	PYCRL	144691784		0.011416
chr8	145025873	145028272	genic|chr8:145025873-145028272	ZNF707	144766621		0.014950
chr8	145025873	145028272	genic|chr8:145025873-145028272	LOC101928160	144790220		0.021643
chr8	145025873	145028272	genic|chr8:145025873-145028272	CCDC166	144790279		0.021643
chr8	145025873	145028272	genic|chr8:145025873-145028272	MAPK15	144798506		0.014050
chr8	145025873	145028272	genic|chr8:145025873-145028272	FAM83H	144815914		0.012720
chr8	145025873	145028272	genic|chr8:145025873-145028272	FAM83H-AS1	144816309		0.013612
chr8	145025873	145028272	genic|chr8:145025873-145028272	LOC105375800	144842678		0.127491
chr8	145025873	145028272	genic|chr8:145025873-145028272	NRBP2	144923146		0.015324
chr8	145025873	145028272	genic|chr8:145025873-145028272	EPPK1	144952632		0.013192
chr8	145025873	145028272	genic|chr8:145025873-145028272	PLEC	145050913		0.012175
chr8	145025873	145028272	genic|chr8:145025873-145028272	PARP10	145060639		0.022033
chr8	145025873	145028272	genic|chr8:145025873-145028272	GRINA	145064225		0.015796
chr8	145025873	145028272	genic|chr8:145025873-145028272	GPAA1	145137523		0.012880
chr8	145025873	145028272	genic|chr8:145025873-145028272	CYC1	145149937		0.016066
chr8	145025873	145028272	genic|chr8:145025873-145028272	WDR97	145162594		0.015044
chr8	145025873	145028272	genic|chr8:145025873-145028272	BOP1	145515120		0.013311
chr8	145025873	145028272	genic|chr8:145025873-145028272	HSF1	145515250		0.013311
chr8	145025873	145028272	genic|chr8:145025873-145028272	TMEM249	145578591		0.019802
chr8	145025873	145028272	genic|chr8:145025873-145028272	FBXL6	145582183		0.011980
chr8	145025873	145028272	genic|chr8:145025873-145028272	SLC52A2	145582240		0.011980
chr8	145025873	145028272	genic|chr8:145025873-145028272	LOC101928902	145596648		0.011224
chr8	145025873	145028272	genic|chr8:145025873-145028272	SLC39A4	145641917		0.024121
chr8	145025873	145028272	genic|chr8:145025873-145028272	VPS28	145653946		0.011572
chr8	145025873	145028272	genic|chr8:145025873-145028272	TONSL-AS1	145660550		0.023057
chr8	145025873	145028272	genic|chr8:145025873-145028272	TONSL	145669812		0.011338
chr8	145025873	145028272	genic|chr8:145025873-145028272	FOXH1	145701718		0.020564
chr8	145025873	145028272	genic|chr8:145025873-145028272	PPP1R16A	145703364		0.011372
chr8	145025873	145028272	genic|chr8:145025873-145028272	LRRC24	145752416		0.014298
chr8	145025873	145028272	genic|chr8:145025873-145028272	ZNF251	145980970		0.010709
chr8	145025873	145028272	genic|chr8:145025873-145028272	ZNF34	146012730		0.013944
chr8	145025873	145028272	genic|chr8:145025873-145028272	RPL8	146017774		0.013068
chr8	145025873	145028272	genic|chr8:145025873-145028272	ZNF517	146024260		0.011765
chr8	145025873	145028272	genic|chr8:145025873-145028272	COMMD5	146078452		0.013229
chr8	145025873	145028272	genic|chr8:145025873-145028272	ZNF250	146126846		0.011421
chr8	145025873	145028272	genic|chr8:145025873-145028272	ZNF16	146176274		0.021685
chr8	145025873	145028272	genic|chr8:145025873-145028272	C8orf33	146277823		0.018475
chr8	145030560	145031247	genic|chr8:145030560-145031247	VPS28	145653946		0.017530
chr8	145047224	145047724	genic|chr8:145047224-145047724	PLEC	145050913		0.056779
chr8	145048853	145049647	genic|chr8:145048853-145049647	PLEC	145050913		0.154727
chr8	145056515	145057195	genic|chr8:145056515-145057195	PLEC	145050913		0.083816
chr8	145056515	145057195	genic|chr8:145056515-145057195	PARP10	145060639		0.014019
chr8	145064796	145065485	genic|chr8:145064796-145065485	GRINA	145064225		0.136005
chr8	145103350	145103850	intergenic|chr8:145103350-145103850	GRINA	145064225		0.015645
chr8	145118758	145119258	intergenic|chr8:145118758-145119258	CYC1	145149937		0.012424
chr8	145284897	145285588	genic|chr8:145284897-145285588	TMEM249	145578591		0.047713
chr8	145555368	145555972	genic|chr8:145555368-145555972	SCRT1	145559943		0.058617
chr8	145555368	145555972	genic|chr8:145555368-145555972	FBXL6	145582183		0.018629
chr8	145555368	145555972	genic|chr8:145555368-145555972	SLC52A2	145582240		0.018629
chr8	145569142	145569642	intergenic|chr8:145569142-145569642	SCRT1	145559943		0.011469
chr8	145569142	145569642	intergenic|chr8:145569142-145569642	FBXL6	145582183		0.012235
chr8	145569142	145569642	intergenic|chr8:145569142-145569642	SLC52A2	145582240		0.012235
chr8	145574804	145575472	intergenic|chr8:145574804-145575472	TMEM249	145578591		0.015112
chr8	145574804	145575472	intergenic|chr8:145574804-145575472	LOC101928902	145596648		0.025642
chr8	145593136	145593636	genic|chr8:145593136-145593636	LOC101928902	145596648		0.035686
chr8	145593136	145593636	genic|chr8:145593136-145593636	SLC39A4	145641917		0.012107
chr8	145648382	145649097	genic|chr8:145648382-145649097	SLC39A4	145641917		0.014068
chr8	145648382	145649097	genic|chr8:145648382-145649097	TONSL-AS1	145660550		0.021597
chr8	145648382	145649097	genic|chr8:145648382-145649097	FOXH1	145701718		0.017377
chr8	145689285	145689785	genic|chr8:145689285-145689785	CYHR1	145690849		0.064949
chr8	145689285	145689785	genic|chr8:145689285-145689785	KIFC2	145691719		0.012667
chr8	145692992	145693492	genic|chr8:145692992-145693492	TONSL	145669812		0.021283
chr8	145697696	145698326	genic|chr8:145697696-145698326	FOXH1	145701718		0.036413
chr8	145747361	145748439	genic|chr8:145747361-145748439	MFSD3	145734418		0.014613
chr8	145747361	145748439	genic|chr8:145747361-145748439	LRRC24	145752416		0.029334
chr8	145747361	145748439	genic|chr8:145747361-145748439	C8orf82	145754458		0.030469
chr8	145909374	145910582	intergenic|chr8:145909374-145910582	LRRC24	145752416		0.011045
chr8	146125488	146125988	genic|chr8:146125488-146125988	ZNF250	146126846		0.043697
chr6	2846394	2847201	intergenic|chr6:2846394-2847201	SERPINB1	2842283		0.018020
chr6	2902008	2902508	genic|chr6:2902008-2902508	SERPINB9	2903546		0.050330
chr6	3068230	3069841	genic|chr6:3068230-3069841	SERPINB9	2903546		0.010791
chr6	3068230	3069841	genic|chr6:3068230-3069841	RIPK1	3064121		0.030424
chr6	3068230	3069841	genic|chr6:3068230-3069841	LOC100507194	3196001		0.010711
chr6	3068230	3069841	genic|chr6:3068230-3069841	FAM50B	3849599		0.012676
chr6	3068230	3069841	genic|chr6:3068230-3069841	LOC100507506	4136305		0.010422
chr6	3162683	3163781	intergenic|chr6:3162683-3163781	TUBB2A	3157783		0.049490
chr6	3230986	3232234	intergenic|chr6:3230986-3232234	SERPINB9	2903546		0.010102
chr6	3230986	3232234	intergenic|chr6:3230986-3232234	TUBB2A	3157783		0.026776
chr6	3230986	3232234	intergenic|chr6:3230986-3232234	LOC100507194	3196001		0.035988
chr6	3230986	3232234	intergenic|chr6:3230986-3232234	FAM50B	3849599		0.011866
chr6	3230986	3232234	intergenic|chr6:3230986-3232234	LOC100507506	4136305		0.010325
chr6	3247535	3248524	intergenic|chr6:3247535-3248524	LOC100507194	3196001		0.010626
chr6	3351122	3352105	genic|chr6:3351122-3352105	TUBB2B	3227968		0.021746
chr6	3351122	3352105	genic|chr6:3351122-3352105	FAM50B	3849599		0.010085
chr6	4018238	4019244	intergenic|chr6:4018238-4019244	SERPINB9	2903546		0.014031
chr6	4018238	4019244	intergenic|chr6:4018238-4019244	NQO2	3000049		0.013924
chr6	4018238	4019244	intergenic|chr6:4018238-4019244	RIPK1	3064121		0.013342
chr6	4018238	4019244	intergenic|chr6:4018238-4019244	BPHL	3118609		0.011980
chr6	4018238	4019244	intergenic|chr6:4018238-4019244	TUBB2A	3157783		0.011132
chr6	4018238	4019244	intergenic|chr6:4018238-4019244	LOC100507194	3196001		0.015313
chr6	4018238	4019244	intergenic|chr6:4018238-4019244	PSMG4	3259161		0.010819
chr6	4018238	4019244	intergenic|chr6:4018238-4019244	PXDC1	3752246		0.013907
chr6	4018238	4019244	intergenic|chr6:4018238-4019244	FAM50B	3849599		0.018122
chr6	4018238	4019244	intergenic|chr6:4018238-4019244	PRPF4B	4021568		0.037344
chr6	4018238	4019244	intergenic|chr6:4018238-4019244	LOC100507506	4136305		0.015769
chr6	4018238	4019244	intergenic|chr6:4018238-4019244	CDYL	4776679		0.012111
chr6	4018238	4019244	intergenic|chr6:4018238-4019244	F13A1	6320924		0.010054
chr6	5850767	5852076	intergenic|chr6:5850767-5852076	F13A1	6320924		0.013619
chr6	7109163	7110224	genic|chr6:7109163-7110224	RREB1	7108085		0.112538
chr6	7260932	7262339	intergenic|chr6:7260932-7262339	F13A1	6320924		0.012984
chr6	7260932	7262339	intergenic|chr6:7260932-7262339	SNRNP48	7590431		0.012816
chr6	7260932	7262339	intergenic|chr6:7260932-7262339	BLOC1S5-TXNDC5	8064647		0.010001
chr6	7260932	7262339	intergenic|chr6:7260932-7262339	BLOC1S5	8064647		0.010001
chr6	7727237	7728278	genic|chr6:7727237-7728278	SNRNP48	7590431		0.025318
chr6	7727237	7728278	genic|chr6:7727237-7728278	BMP6	7726331		0.179178
chr6	7727237	7728278	genic|chr6:7727237-7728278	TXNDC5	7911047		0.011627
chr6	9095361	9096945	intergenic|chr6:9095361-9096945	TFAP2A-AS1	10412550		0.011140
chr6	9455869	9457403	intergenic|chr6:9455869-9457403	TFAP2A	10415470		0.014197
chr6	9455869	9457403	intergenic|chr6:9455869-9457403	C6orf52	10694839		0.012007
chr6	10417328	10417828	intergenic|chr6:10417328-10417828	TFAP2A-AS1	10412550		0.010537
chr6	10425810	10427462	intergenic|chr6:10425810-10427462	TFAP2A	10415470		0.015938
chr6	10559551	10560772	genic|chr6:10559551-10560772	TFAP2A-AS1	10412550		0.021837
chr6	10837481	10839310	intergenic|chr6:10837481-10839310	HIPSTR	10404734		0.010713
chr6	10837481	10839310	intergenic|chr6:10837481-10839310	TFAP2A-AS1	10412550		0.013829
chr6	10837481	10839310	intergenic|chr6:10837481-10839310	TFAP2A	10415470		0.019664
chr6	10837481	10839310	intergenic|chr6:10837481-10839310	GCNT2	10555948		0.012680
chr6	10837481	10839310	intergenic|chr6:10837481-10839310	C6orf52	10694839		0.020028
chr6	10837481	10839310	intergenic|chr6:10837481-10839310	TMEM14C	10723147		0.014701
chr6	10837481	10839310	intergenic|chr6:10837481-10839310	TMEM14B	10747991		0.012225
chr6	10837481	10839310	intergenic|chr6:10837481-10839310	SYCP2L	10887063		0.011602
chr6	10837481	10839310	intergenic|chr6:10837481-10839310	ELOVL2-AS1	11043990		0.013246
chr6	10837481	10839310	intergenic|chr6:10837481-10839310	ELOVL2	11044624		0.012388
chr6	10837481	10839310	intergenic|chr6:10837481-10839310	EDN1	12290528		0.013642
chr6	11026066	11027017	genic|chr6:11026066-11027017	C6orf52	10694839		0.011854
chr6	12291461	12292110	genic|chr6:12291461-12292110	EDN1	12290528		0.030003
chr6	13925635	13926135	genic|chr6:13925635-13926135	RNF182	13925097		0.083108
chr6	19691570	19693271	intergenic|chr6:19691570-19693271	LOC105374952	17706360		0.012531
chr6	20403199	20404695	genic|chr6:20403199-20404695	MBOAT1	20212695		0.011842
chr6	20403199	20404695	genic|chr6:20403199-20404695	E2F3	20402136		0.580557
chr6	20403199	20404695	genic|chr6:20403199-20404695	SOX4	21593971		0.011005
chr6	21587187	21589896	intergenic|chr6:21587187-21589896	MBOAT1	20212695		0.018956
chr6	21587187	21589896	intergenic|chr6:21587187-21589896	SOX4	21593971		0.027051
chr6	21587187	21589896	intergenic|chr6:21587187-21589896	NRSN1	24126413		0.010077
chr6	21594876	21595376	genic|chr6:21594876-21595376	SOX4	21593971		0.011934
chr6	21664796	21665561	intergenic|chr6:21664796-21665561	CASC15	21666674		0.164789
chr6	21667211	21667988	genic|chr6:21667211-21667988	CASC15	21666674		0.110295
chr6	24359669	24360620	intergenic|chr6:24359669-24360620	DCDC2	24358280		0.047192
chr6	24720354	24722278	intergenic|chr6:24720354-24722278	NRSN1	24126413		0.016958
chr6	24720354	24722278	intergenic|chr6:24720354-24722278	DCDC2	24358280		0.018036
chr6	24720354	24722278	intergenic|chr6:24720354-24722278	MRS2	24403135		0.013085
