chr	start	end	name	TargetGene	TargetGeneTSS	CellType	ABC.Score
chr11	66046198	66046698	genic|chr11:66046198-66046698	CNIH2	66045671		0.042353
chr11	66085445	66085945	intergenic|chr11:66085445-66085945	CD248	66084515		0.054141
chr11	66090327	66090827	intergenic|chr11:66090327-66090827	CD248	66084515		0.039757
chr11	66095717	66096415	intergenic|chr11:66095717-66096415	BRMS1	66112582		0.031035
chr11	66102981	66103481	genic|chr11:66102981-66103481	RIN1	66104000		0.032007
chr11	66186096	66186596	intergenic|chr11:66186096-66186596	NPAS4	66188474		0.071530
chr11	66187225	66187725	intergenic|chr11:66187225-66187725	NPAS4	66188474		0.044482
chr11	66235159	66235796	genic|chr11:66235159-66235796	PELI3	66234335		0.030591
chr11	66314860	66315493	genic|chr11:66314860-66315493	ZDHHC24	66313709		0.090598
chr11	66314860	66315493	genic|chr11:66314860-66315493	ACTN3	66314311		0.091633
chr11	66789109	66789609	intergenic|chr11:66789109-66789609	SYT12	66790815		0.052392
chr11	67028505	67029551	intergenic|chr11:67028505-67029551	GRK2	67033904		0.106359
chr11	67029571	67030552	intergenic|chr11:67029571-67030552	GRK2	67033904		0.085198
chr11	67034563	67035063	genic|chr11:67034563-67035063	GRK2	67033904		0.049508
chr11	67044688	67045373	genic|chr11:67044688-67045373	GRK2	67033904		0.047335
chr11	67118593	67119093	genic|chr11:67118593-67119093	POLD4	67121067		0.055093
chr11	67273416	67274010	genic|chr11:67273416-67274010	PITPNM1	67272843		0.112057
chr11	68776104	68776604	genic|chr11:68776104-68776604	MRGPRF	68780850		0.055043
chr11	68778393	68779302	genic|chr11:68778393-68779302	MRGPRF-AS1	68779821		0.211469
chr11	68778393	68779302	genic|chr11:68778393-68779302	MRGPRF	68780850		0.125393
chr11	69257457	69258755	intergenic|chr11:69257457-69258755	LINC01488	69300328		0.031836
chr11	69301465	69301965	genic|chr11:69301465-69301965	LINC01488	69300328		0.082819
chr11	69451153	69451653	intergenic|chr11:69451153-69451653	CCND1	69455872		0.144151
chr11	69519922	69520669	intergenic|chr11:69519922-69520669	FGF19	69519106		0.133443
chr11	70042087	70042587	intergenic|chr11:70042087-70042587	FADD	70049268		0.051774
chr11	70245657	70246157	genic|chr11:70245657-70246157	CTTN	70244611		0.074251
chr11	71751546	71753287	genic|chr11:71751546-71753287	LRTOMT	71791376		0.153273
chr11	71751546	71753287	genic|chr11:71751546-71753287	NUMA1	71791739		0.153272
chr11	71751546	71753287	genic|chr11:71751546-71753287	ANAPC15	71823822		0.057088
chr11	72523891	72524391	intergenic|chr11:72523891-72524391	ATG16L2	72525450		0.086756
chr11	73358052	73359093	genic|chr11:73358052-73359093	PLEKHB1	73357222		0.185383
chr11	73490109	73491018	intergenic|chr11:73490109-73491018	STARD10	72504750		0.051331
chr11	74959478	74960099	intergenic|chr11:74959478-74960099	TPBGL	74951949		0.047769
chr11	75060325	75061272	genic|chr11:75060325-75061272	ARRB1	75062875		0.077699
chr11	75273606	75275489	genic|chr11:75273606-75275489	SERPINH1	75273100		0.772857
chr11	75918542	75919286	intergenic|chr11:75918542-75919286	WNT11	75917574		0.386689
chr11	77756785	77757672	genic|chr11:77756785-77757672	KCTD14	77734320		0.080576
chr11	78284670	78285170	genic|chr11:78284670-78285170	NARS2	78285909		0.047172
chr11	82443448	82443948	genic|chr11:82443448-82443948	FAM181B	82444906		0.042224
chr11	82781338	82781838	genic|chr11:82781338-82781838	RAB30	82782965		0.101745
chr11	83003784	83004445	intergenic|chr11:83003784-83004445	CCDC90B	82997450		0.083252
chr11	84431032	84432461	genic|chr11:84431032-84432461	RAB30-AS1	82783107		0.033940
chr11	85376754	85377254	intergenic|chr11:85376754-85377254	CREBZF	85376182		0.042636
chr11	86387476	86388111	intergenic|chr11:86387476-86388111	ME3	86383427		0.063367
chr11	86667415	86667915	genic|chr11:86667415-86667915	FZD4	86666440		0.046676
chr11	86667415	86667915	genic|chr11:86667415-86667915	LOC100506368	86666662		0.046676
chr11	91958829	91960663	intergenic|chr11:91958829-91960663	VSTM5	93583668		0.080288
chr11	94509608	94510108	genic|chr11:94509608-94510108	AMOTL1	94501507		0.065777
chr11	96074624	96075633	genic|chr11:96074624-96075633	MAML2	96076344		0.190024
chr11	102212418	102212918	intergenic|chr11:102212418-102212918	BIRC2	102217912		0.030423
chr11	102961723	102962223	genic|chr11:102961723-102962223	DCUN1D5	102962944		0.081528
chr11	107463484	107463984	genic|chr11:107463484-107463984	LOC643923	107462470		0.154985
chr11	107985777	107986929	intergenic|chr11:107985777-107986929	ACAT1	107992257		0.217005
chr11	107988448	107988948	intergenic|chr11:107988448-107988948	ACAT1	107992257		0.035002
chr11	111807413	111808842	intergenic|chr11:111807413-111808842	FDXACB1	111750181		0.064401
chr11	111849033	111849533	genic|chr11:111849033-111849533	FDXACB1	111750181		0.033252
chr11	111849033	111849533	genic|chr11:111849033-111849533	DIXDC1	111848032		0.144385
chr11	111852665	111853165	genic|chr11:111852665-111853165	DIXDC1	111848032		0.071201
chr11	111854312	111854812	genic|chr11:111854312-111854812	DIXDC1	111848032		0.085264
chr11	113931431	113931931	genic|chr11:113931431-113931931	ZBTB16	113930430		0.146435
chr11	114308877	114309377	intergenic|chr11:114308877-114309377	REXO2	114310107		0.061250
chr11	116970384	116970884	intergenic|chr11:116970384-116970884	SIK3	116969131		0.074177
chr11	117097070	117097780	genic|chr11:117097070-117097780	PCSK7	117103241		0.097100
chr11	117097070	117097780	genic|chr11:117097070-117097780	RNF214	117103451		0.097099
chr11	117665694	117666194	genic|chr11:117665694-117666194	DSCAML1	117667976		0.051127
chr11	117693813	117694313	genic|chr11:117693813-117694313	FXYD2	117695459		0.066298
chr11	117740654	117741154	genic|chr11:117740654-117741154	FXYD6-FXYD2	117747746		0.059523
chr11	117740654	117741154	genic|chr11:117740654-117741154	FXYD6	117747746		0.059523
chr11	117745947	117746447	genic|chr11:117745947-117746447	FXYD6-FXYD2	117747746		0.083848
chr11	117745947	117746447	genic|chr11:117745947-117746447	FXYD6	117747746		0.083848
chr11	118271018	118271518	genic|chr11:118271018-118271518	ATP5L	118272103		0.036477
chr11	118307795	118308295	genic|chr11:118307795-118308295	KMT2A	118307204		0.087641
chr11	118443681	118444181	genic|chr11:118443681-118444181	ARCN1	118443101		0.051527
chr11	118779461	118780665	genic|chr11:118779461-118780665	BCL9L	118781613		0.383560
chr11	118782241	118783008	intergenic|chr11:118782241-118783008	BCL9L	118781613		0.166749
chr11	118869552	118870052	genic|chr11:118869552-118870052	CCDC84	118868842		0.059096
chr11	118978840	118979340	genic|chr11:118978840-118979340	C2CD2L	118978059		0.060418
chr11	119186089	119186696	genic|chr11:119186089-119186696	MCAM	119187840		0.114932
chr11	119194201	119194701	intergenic|chr11:119194201-119194701	MCAM	119187840		0.055596
chr11	119202839	119203741	intergenic|chr11:119202839-119203741	USP2	119252436		0.031348
chr11	119202839	119203741	intergenic|chr11:119202839-119203741	USP2-AS1	119252487		0.031348
chr11	119208329	119209434	intergenic|chr11:119208329-119209434	RNF26	119205209		0.030213
chr11	119208329	119209434	intergenic|chr11:119208329-119209434	USP2	119252436		0.090985
chr11	119208329	119209434	intergenic|chr11:119208329-119209434	USP2-AS1	119252487		0.090985
chr11	119588272	119589102	genic|chr11:119588272-119589102	NECTIN1	119599435		0.072500
chr11	119597744	119598817	genic|chr11:119597744-119598817	NECTIN1	119599435		0.238456
chr11	119597744	119598817	genic|chr11:119597744-119598817	LOC102724301	119600292		0.034565
chr11	119611917	119612854	intergenic|chr11:119611917-119612854	NECTIN1	119599435		0.047523
chr11	124735917	124736768	genic|chr11:124735917-124736768	ROBO3	124735304		0.198435
chr11	124745620	124746836	genic|chr11:124745620-124746836	SPA17	124543739		0.032421
chr11	124745620	124746836	genic|chr11:124745620-124746836	SIAE	124543777		0.032421
chr11	125033234	125033835	genic|chr11:125033234-125033835	PKNOX2-AS1	125034505		0.269804
chr11	125033234	125033835	genic|chr11:125033234-125033835	PKNOX2	125034558		0.269804
chr11	126016048	126018105	intergenic|chr11:126016048-126018105	SRPRA	126138877		0.049446
chr11	126016048	126018105	intergenic|chr11:126016048-126018105	FOXRED1	126138934		0.049446
chr11	128561829	128562329	genic|chr11:128561829-128562329	FLI1	128563810		0.163312
chr11	128564555	128565261	genic|chr11:128564555-128565261	FLI1	128563810		0.143155
chr11	128761937	128763213	genic|chr11:128761937-128763213	KCNJ5	128761312		0.371302
chr11	129243766	129244424	intergenic|chr11:129243766-129244424	BARX2	129245880		0.097447
chr11	130286358	130286980	genic|chr11:130286358-130286980	ADAMTS8	130298888		0.046824
chr11	130304301	130305270	intergenic|chr11:130304301-130305270	ADAMTS8	130298888		0.245159
chr11	130450277	130451432	intergenic|chr11:130450277-130451432	ADAMTS15	130318868		0.053372
chr11	130735023	130735523	intergenic|chr11:130735023-130735523	LOC100507431	130732005		0.100997
chr11	130762504	130763220	genic|chr11:130762504-130763220	LOC100507431	130732005		0.042222
chr11	133896387	133897251	intergenic|chr11:133896387-133897251	JAM3	133938819		0.039707
chr11	133903506	133904285	genic|chr11:133903506-133904285	LOC100128239	133902166		0.432744
chr11	133920309	133921059	intergenic|chr11:133920309-133921059	MIR4697HG	133771635		0.042012
chr11	134200635	134201135	intergenic|chr11:134200635-134201135	GLB1L2	134201767		0.060895
chr7	1017349	1017849	intergenic|chr7:1017349-1017849	COX19	1015235		0.082864
chr7	1032419	1033521	intergenic|chr7:1032419-1033521	COX19	1015235		0.101559
chr7	1083577	1084758	genic|chr7:1083577-1084758	GPR146	1094910		0.040596
chr7	1093442	1093942	genic|chr7:1093442-1093942	GPR146	1094910		0.147956
chr7	1127071	1127939	genic|chr7:1127071-1127939	GPER1	1126442		0.188364
chr7	1176456	1176956	genic|chr7:1176456-1176956	C7orf50	1177893		0.101478
chr7	1209432	1209932	intergenic|chr7:1209432-1209932	LOC101927021	1200009		0.065258
chr7	1576476	1577245	genic|chr7:1576476-1577245	INTS1	1544018		0.063477
chr7	1594826	1595421	genic|chr7:1594826-1595421	TMEM184A	1596066		0.140808
chr7	1602121	1602621	intergenic|chr7:1602121-1602621	TMEM184A	1596066		0.064599
chr7	2563173	2564984	genic|chr7:2563173-2564984	LFNG	2559478		0.080234
chr7	3341830	3342330	genic|chr7:3341830-3342330	SDK1	3341079		0.066987
chr7	4921618	4922604	genic|chr7:4921618-4922604	RADIL	4923335		0.255604
chr7	5457882	5459730	genic|chr7:5457882-5459730	FBXL18	5553429		0.045437
chr7	5457882	5459730	genic|chr7:5457882-5459730	LOC221946	5553484		0.045437
chr7	5465063	5465563	intergenic|chr7:5465063-5465563	TNRC18	5463177		0.186812
chr7	5571026	5571526	intergenic|chr7:5571026-5571526	ACTB	5570232		0.076394
chr7	5598350	5598926	intergenic|chr7:5598350-5598926	FBXL18	5553429		0.044641
chr7	5598350	5598926	intergenic|chr7:5598350-5598926	LOC221946	5553484		0.044641
chr7	5601500	5602733	intergenic|chr7:5601500-5602733	FSCN1	5632435		0.144509
chr7	6679979	6680479	genic|chr7:6679979-6680479	ZNF316	6676952		0.124350
chr7	12424876	12425376	genic|chr7:12424876-12425376	VWDE	12443567		0.032298
chr7	12425775	12426275	genic|chr7:12425775-12426275	VWDE	12443567		0.050597
chr7	12476596	12477246	intergenic|chr7:12476596-12477246	VWDE	12443567		0.030352
chr7	12725059	12725775	intergenic|chr7:12725059-12725775	ARL4A	12726910		0.100998
chr7	15724935	15725717	genic|chr7:15724935-15725717	MEOX2	15726308		0.131601
chr7	19158497	19158997	intergenic|chr7:19158497-19158997	TWIST1	19157295		0.123997
chr7	19753238	19753738	intergenic|chr7:19753238-19753738	TWISTNB	19748660		0.037404
chr7	22860856	22861356	genic|chr7:22860856-22861356	TOMM7	22862471		0.060464
chr7	27120369	27121086	intergenic|chr7:27120369-27121086	HOXA2	27142394		0.030381
chr7	27140313	27141298	genic|chr7:27140313-27141298	HOXA2	27142394		0.206561
chr7	27145937	27146716	genic|chr7:27145937-27146716	HOXA2	27142394		0.214476
chr7	27152552	27153581	genic|chr7:27152552-27153581	HOXA-AS2	27161537		0.131643
chr7	27153743	27154243	genic|chr7:27153743-27154243	HOXA-AS2	27161537		0.068828
chr7	27154929	27155429	genic|chr7:27154929-27155429	HOXA-AS2	27161537		0.092733
chr7	27154929	27155429	genic|chr7:27154929-27155429	HOXA4	27170399		0.068094
chr7	27162488	27162988	genic|chr7:27162488-27162988	HOXA-AS2	27161537		0.062052
chr7	27200197	27201218	intergenic|chr7:27200197-27201218	HOXA2	27142394		0.046806
chr7	27200197	27201218	intergenic|chr7:27200197-27201218	HOXA-AS2	27161537		0.069614
chr7	27222619	27223585	genic|chr7:27222619-27223585	HOXA13	27239725		0.096403
chr7	27233311	27233811	intergenic|chr7:27233311-27233811	HOXA13	27239725		0.082401
chr7	27674601	27675533	genic|chr7:27674601-27675533	EVX1	27282163		0.034144
chr7	29520567	29521067	genic|chr7:29520567-29521067	CHN2	29519327		0.054037
chr7	29846986	29847486	genic|chr7:29846986-29847486	WIPF3	29846169		0.085550
chr7	30175105	30176007	genic|chr7:30175105-30176007	MTURN	30174551		0.245815
chr7	30711399	30711899	genic|chr7:30711399-30711899	CRHR2	30722141		0.094479
chr7	30720869	30721459	genic|chr7:30720869-30721459	CRHR2	30722141		0.111961
chr7	31093157	31093657	genic|chr7:31093157-31093657	ADCYAP1R1	31092075		0.148186
chr7	33101676	33103254	intergenic|chr7:33101676-33103254	BBS9	33169151		0.041960
chr7	35294337	35294837	intergenic|chr7:35294337-35294837	TBX20	35293711		0.081236
chr7	42266411	42268142	genic|chr7:42266411-42268142	GLI3	42276618		0.144925
chr7	43679372	43679959	genic|chr7:43679372-43679959	URGCP-MRPS24	43946231		0.031381
chr7	44185288	44186671	genic|chr7:44185288-44186671	PGAM2	44105186		0.043396
chr7	44346942	44347442	genic|chr7:44346942-44347442	CAMK2B	44365230		0.032585
chr7	44349163	44350030	genic|chr7:44349163-44350030	CAMK2B	44365230		0.081877
chr7	45930637	45931137	genic|chr7:45930637-45931137	IGFBP1	45927958		0.078641
chr7	45957121	45957621	genic|chr7:45957121-45957621	IGFBP3	45960871		0.114919
chr7	45962748	45963248	intergenic|chr7:45962748-45963248	IGFBP3	45960871		0.075062
chr7	48008252	48009149	genic|chr7:48008252-48009149	HUS1	48019222		0.059462
chr7	50624332	50624832	genic|chr7:50624332-50624832	DDC	50628768		0.175251
chr7	50629770	50630270	intergenic|chr7:50629770-50630270	DDC	50628768		0.164153
chr7	51382889	51383592	genic|chr7:51382889-51383592	COBL	51384558		0.190768
chr7	54610815	54611315	genic|chr7:54610815-54611315	VSTM2A	54610017		0.046982
chr7	55133350	55134077	genic|chr7:55133350-55134077	EGFR	55086713		0.048211
chr7	55594339	55595429	genic|chr7:55594339-55595429	VOPP1	55640213		0.033582
chr7	56101191	56102559	genic|chr7:56101191-56102559	PHKG1	56160689		0.114450
chr7	56132695	56133195	genic|chr7:56132695-56133195	SUMF2	56131916		0.040277
chr7	65551852	65552427	genic|chr7:65551852-65552427	CRCP	65579804		0.032730
chr7	66386951	66387451	genic|chr7:66386951-66387451	TMEM248	66386202		0.106590
chr7	73037265	73038039	genic|chr7:73037265-73038039	MLXIPL	73038870		0.183511
chr7	73082706	73083206	genic|chr7:73082706-73083206	VPS37D	73082173		0.132037
chr7	73245984	73246484	genic|chr7:73245984-73246484	CLDN4	73245192		0.072659
chr7	73247916	73248416	intergenic|chr7:73247916-73248416	CLDN4	73245192		0.070016
chr7	73441000	73441572	intergenic|chr7:73441000-73441572	ELN	73442118		0.313550
chr7	73704462	73704962	genic|chr7:73704462-73704962	CLIP2	73703804		0.066954
chr7	75267597	75269726	genic|chr7:75267597-75269726	PMS2P3	75157453		0.086179
chr7	75510761	75511261	genic|chr7:75510761-75511261	RHBDD2	75508309		0.082333
chr7	75535138	75536040	intergenic|chr7:75535138-75536040	RHBDD2	75508309		0.089496
chr7	75544939	75545439	genic|chr7:75544939-75545439	POR	75544419		0.030037
chr7	75592052	75593042	genic|chr7:75592052-75593042	POR	75544419		0.035923
chr7	75620225	75620725	genic|chr7:75620225-75620725	TMEM120A	75623992		0.098598
chr7	75795460	75796675	intergenic|chr7:75795460-75796675	ZP3	76026840		0.053124
chr7	75920772	75921595	intergenic|chr7:75920772-75921595	HSPB1	75931874		0.083682
chr7	75946870	75948393	intergenic|chr7:75946870-75948393	SRRM3	75831210		0.039380
chr7	76025352	76025852	genic|chr7:76025352-76025852	ZP3	76026840		0.184894
chr7	77428269	77429095	intergenic|chr7:77428269-77429095	TMEM60	77427747		0.252661
chr7	79081219	79082337	genic|chr7:79081219-79082337	MAGI2	79082890		0.536144
chr7	79081219	79082337	genic|chr7:79081219-79082337	MAGI2-AS3	79083275		0.322646
chr7	82074476	82074976	intergenic|chr7:82074476-82074976	CACNA2D1	82073122		0.075593
chr7	83825469	83826200	intergenic|chr7:83825469-83826200	SEMA3A	83824217		0.120389
chr7	86283084	86283715	genic|chr7:86283084-86283715	GRM3	86273229		0.056663
chr7	87102339	87102839	genic|chr7:87102339-87102839	ABCB4	87105019		0.078411
chr7	88387458	88387958	intergenic|chr7:88387458-88387958	ZNF804B	88388681		0.088439
chr7	89875444	89875944	genic|chr7:89875444-89875944	CFAP69	89874487		0.137457
chr7	90894493	90894993	genic|chr7:90894493-90894993	FZD1	90893782		0.081448
chr7	94284396	94284896	genic|chr7:94284396-94284896	SGCE	94285521		0.179225
chr7	94284396	94284896	genic|chr7:94284396-94284896	PEG10	94285636		0.179225
chr7	94536504	94538236	intergenic|chr7:94536504-94538236	PON2	95064384		0.046525
chr7	96636202	96636940	genic|chr7:96636202-96636940	DLX6	96635289		0.171594
chr7	96636202	96636940	genic|chr7:96636202-96636940	DLX5	96654143		0.046989
chr7	96645790	96646443	intergenic|chr7:96645790-96646443	DLX5	96654143		0.077086
chr7	96650416	96651423	genic|chr7:96650416-96651423	DLX5	96654143		0.239656
chr7	97602393	97602893	intergenic|chr7:97602393-97602893	MGC72080	97601638		0.035003
chr7	97839759	97840259	intergenic|chr7:97839759-97840259	BHLHA15	97841565		0.064918
chr7	97847251	97847751	genic|chr7:97847251-97847751	BHLHA15	97841565		0.094210
chr7	98247267	98247989	genic|chr7:98247267-98247989	NPTX2	98246596		0.102353
chr7	98970120	98970724	intergenic|chr7:98970120-98970724	ARPC1B	98972297		0.070613
chr7	99613834	99614334	genic|chr7:99613834-99614334	ZKSCAN1	99613174		0.030082
chr7	99697970	99698590	genic|chr7:99697970-99698590	COPS6	99686582		0.130886
chr7	99697970	99698590	genic|chr7:99697970-99698590	AP4M1	99699129		0.248233
chr7	99697970	99698590	genic|chr7:99697970-99698590	MCM7	99699563		0.248231
chr7	99697970	99698590	genic|chr7:99697970-99698590	MBLAC1	99724316		0.056394
chr7	99755306	99755806	genic|chr7:99755306-99755806	C7orf43	99756344		0.075668
chr7	99867687	99868943	genic|chr7:99867687-99868943	GATS	99869855		0.108258
chr7	99967768	99968438	intergenic|chr7:99967768-99968438	PILRA	99971067		0.091805
chr7	99972190	99972690	genic|chr7:99972190-99972690	PILRA	99971067		0.064640
chr7	100066785	100067593	genic|chr7:100066785-100067593	TSC22D4	100076902		0.074164
chr7	100091127	100091957	genic|chr7:100091127-100091957	TSC22D4	100076902		0.033734
chr7	100182581	100183248	genic|chr7:100182581-100183248	LRCH4	100183811		0.143339
chr7	100182581	100183248	genic|chr7:100182581-100183248	FBXO24	100187195		0.032210
chr7	100200446	100200946	genic|chr7:100200446-100200946	PCOLCE-AS1	100201661		0.134090
chr7	100465681	100466181	genic|chr7:100465681-100466181	TRIP6	100464949		0.101160
chr7	100661680	100662519	genic|chr7:100661680-100662519	LOC102724094	100660889		0.175501
chr7	100661680	100662519	genic|chr7:100661680-100662519	MUC17	100663363		0.169651
chr7	100765105	100765605	intergenic|chr7:100765105-100765605	SERPINE1	100770369		0.064262
chr7	100777254	100778271	genic|chr7:100777254-100778271	SERPINE1	100770369		0.101122
chr7	100781430	100782202	genic|chr7:100781430-100782202	SERPINE1	100770369		0.047288
chr7	100807617	100808117	genic|chr7:100807617-100808117	VGF	100808852		0.104318
chr7	100810615	100811115	intergenic|chr7:100810615-100811115	VGF	100808852		0.047252
chr7	100813004	100813602	intergenic|chr7:100813004-100813602	AP1S1	100797685		0.032022
chr7	100813004	100813602	intergenic|chr7:100813004-100813602	VGF	100808852		0.095785
chr7	100817149	100817818	genic|chr7:100817149-100817818	NAT16	100823557		0.102637
chr7	100822235	100822980	genic|chr7:100822235-100822980	NAT16	100823557		0.126504
chr7	100875338	100876119	genic|chr7:100875338-100876119	PLOD3	100861011		0.032105
chr7	101006902	101007811	genic|chr7:101006902-101007811	COL26A1	101006100		0.335142
chr7	101922695	101923380	genic|chr7:101922695-101923380	SH2B2	101928352		0.178274
chr7	101936069	101936569	genic|chr7:101936069-101936569	SH2B2	101928352		0.055224
chr7	101950193	101950693	genic|chr7:101950193-101950693	SH2B2	101928352		0.031398
chr7	102091993	102092493	genic|chr7:102091993-102092493	ALKBH4	102105321		0.048749
chr7	102091993	102092493	genic|chr7:102091993-102092493	LRWD1	102105329		0.048749
chr7	103627841	103628341	genic|chr7:103627841-103628341	RELN	103629963		0.050196
chr7	104652711	104653797	genic|chr7:104652711-104653797	KMT2E-AS1	104654588		0.361346
chr7	104652711	104653797	genic|chr7:104652711-104653797	KMT2E	104654636		0.361346
chr7	106808012	106808745	intergenic|chr7:106808012-106808745	HBP1	106809459		0.153429
chr7	111801339	111803638	genic|chr7:111801339-111803638	DOCK4	111846462		0.057473
chr7	111801339	111803638	genic|chr7:111801339-111803638	ZNF277	111846642		0.057473
chr7	112089943	112091746	genic|chr7:112089943-112091746	DOCK4	111846462		0.049399
chr7	112089943	112091746	genic|chr7:112089943-112091746	ZNF277	111846642		0.049399
chr7	116163461	116163961	intergenic|chr7:116163461-116163961	CAV1	116164838		0.259086
chr7	116659831	116661130	genic|chr7:116659831-116661130	CAPZA2	116502562		0.033459
chr7	121788033	121788533	intergenic|chr7:121788033-121788533	AASS	121784344		0.070782
chr7	121939484	121941012	intergenic|chr7:121939484-121941012	FEZF1-AS1	121943711		0.259017
chr7	121967974	121970130	genic|chr7:121967974-121970130	FEZF1-AS1	121943711		0.082808
chr7	123174229	123175449	intergenic|chr7:123174229-123175449	NDUFA5	123197958		0.208771
chr7	123234744	123235453	intergenic|chr7:123234744-123235453	LOC102724555	123265011		0.052147
chr7	124404060	124404827	genic|chr7:124404060-124404827	GPR37	124406079		0.092827
chr7	127671741	127673119	genic|chr7:127671741-127673119	LRRC4	127671002		0.449674
chr7	128045778	128046390	genic|chr7:128045778-128046390	IMPDH1	128050036		0.116564
chr7	128094152	128094888	intergenic|chr7:128094152-128094888	HILPDA	128095883		0.226094
chr7	128471128	128472001	genic|chr7:128471128-128472001	FLNC	128470482		0.309569
chr7	128503481	128503981	genic|chr7:128503481-128503981	PRRT4	128001739		0.038148
chr7	128503481	128503981	genic|chr7:128503481-128503981	ATP6V1F	128502856		0.121337
chr7	128551397	128552195	intergenic|chr7:128551397-128552195	KCP	128550773		0.097545
chr7	128858100	128859127	intergenic|chr7:128858100-128859127	AHCYL2	128864854		0.114250
chr7	129142830	129143416	genic|chr7:129142830-129143416	SMKR1	129142319		0.203410
chr7	129588606	129589746	genic|chr7:129588606-129589746	UBE2H	129592800		0.423300
chr7	129590005	129590505	genic|chr7:129590005-129590505	UBE2H	129592800		0.061823
chr7	129711925	129712552	genic|chr7:129711925-129712552	KLHDC10	129710348		0.058043
chr7	130791966	130793156	genic|chr7:130791966-130793156	LINC-PINT	130794675		0.302831
chr7	131242403	131243216	intergenic|chr7:131242403-131243216	PODXL	131241376		0.212147
chr7	132261835	132262734	intergenic|chr7:132261835-132262734	PLXNA4	132261323		0.294319
chr7	134853768	134854268	genic|chr7:134853768-134854268	C7orf49	134855578		0.052862
chr7	136554404	136554904	genic|chr7:136554404-136554904	CHRM2	136553831		0.204058
chr7	137530504	137531004	genic|chr7:137530504-137531004	DGKI	137531610		0.159159
chr7	138792795	138793396	genic|chr7:138792795-138793396	ZC3HAV1	138794465		0.118171
chr7	138916876	138917376	genic|chr7:138916876-138917376	UBN2	138916230		0.079597
chr7	139475517	139476017	genic|chr7:139475517-139476017	HIPK2	139477693		0.085431
chr7	139483357	139483857	intergenic|chr7:139483357-139483857	HIPK2	139477693		0.060898
chr7	139874911	139876121	genic|chr7:139874911-139876121	KDM7A	139876741		0.595332
chr7	140217535	140219051	genic|chr7:140217535-140219051	ADCK2	140372952		0.061407
chr7	140776076	140776649	genic|chr7:140776076-140776649	TMEM178B	140774031		0.038722
chr7	141065904	141067141	genic|chr7:141065904-141067141	PTN	137028736		0.030918
chr7	142976011	142976914	genic|chr7:142976011-142976914	GSTK1	142960521		0.110301
chr7	148843801	148845765	genic|chr7:148843801-148845765	ZNF212	148936741		0.030603
chr7	149322545	149323045	intergenic|chr7:149322545-149323045	ZNF767P	149321881		0.077247
chr7	149468364	149469944	genic|chr7:149468364-149469944	ZNF467	149470568		0.623413
chr7	149480520	149481020	genic|chr7:149480520-149481020	SSPO	149473130		0.090124
chr7	149551640	149552140	genic|chr7:149551640-149552140	ZNF862	149535455		0.035144
chr7	150080717	150081635	genic|chr7:150080717-150081635	REPIN1	150065878		0.043387
chr7	150080717	150081635	genic|chr7:150080717-150081635	LOC728743	150102839		0.048082
chr7	150652556	150653326	genic|chr7:150652556-150653326	NOS3	150690891		0.037712
chr7	150673694	150674194	genic|chr7:150673694-150674194	KCNH2	150675402		0.068868
chr7	150677688	150678188	intergenic|chr7:150677688-150678188	KCNH2	150675402		0.037542
chr7	150683070	150683570	intergenic|chr7:150683070-150683570	KCNH2	150675402		0.047641
chr7	150707285	150707918	intergenic|chr7:150707285-150707918	ABCB8	150725508		0.053493
chr7	150757356	150757856	genic|chr7:150757356-150757856	SLC4A2	150756656		0.109093
chr7	150784422	150784922	genic|chr7:150784422-150784922	AGAP3	150783508		0.047527
chr7	150948589	150949486	genic|chr7:150948589-150949486	CHPF2	150929574		0.085520
chr7	150949939	150950439	genic|chr7:150949939-150950439	SMARCD3	150974231		0.037568
chr7	151000243	151001195	intergenic|chr7:151000243-151001195	SMARCD3	150974231		0.059884
chr7	151235838	151237020	intergenic|chr7:151235838-151237020	RHEB	151217010		0.095545
chr7	151575019	151575519	genic|chr7:151575019-151575519	PRKAG2-AS1	151574126		0.069023
chr7	151575019	151575519	genic|chr7:151575019-151575519	PRKAG2	151574316		0.069023
chr7	154002797	154003786	genic|chr7:154002797-154003786	DPP6	154002296		0.240215
chr7	154799558	154800058	intergenic|chr7:154799558-154800058	PAXIP1-AS1	154795142		0.056973
chr7	155090505	155091005	genic|chr7:155090505-155091005	INSIG1	155089481		0.136953
chr7	155249437	155250316	intergenic|chr7:155249437-155250316	EN2	155250823		0.407538
chr7	157633275	157635180	genic|chr7:157633275-157635180	MNX1	156803347		0.047951
chr7	157633275	157635180	genic|chr7:157633275-157635180	MNX1-AS1	156803550		0.047951
chr7	157644194	157644851	genic|chr7:157644194-157644851	LOC100506585	157647276		0.364264
chr7	158650866	158652094	genic|chr7:158650866-158652094	WDR60	158649268		0.049135
chr12	311276	311776	genic|chr12:311276-311776	LOC101929384	312810		0.058395
chr12	1098933	1099433	intergenic|chr12:1098933-1099433	ERC1	1100373		0.038337
chr12	1688686	1690945	genic|chr12:1688686-1690945	SLC6A12	323371		0.035652
chr12	1688686	1690945	genic|chr12:1688686-1690945	LRTM2	1929432		0.033658
chr12	1688686	1690945	genic|chr12:1688686-1690945	LINC00940	2045742		0.034603
chr12	1701608	1702659	genic|chr12:1701608-1702659	FBXL14	1703331		0.284234
chr12	2904856	2905356	genic|chr12:2904856-2905356	FKBP4	2904107		0.083886
